"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"NPIL_688901",1.01437970722808,-0.789873457905873,4.54133078580539,-0.173929954711676,0.861920510958184,NA
"NPIL_688911",1.07139836602811,3.73696590521037,4.84079954100282,0.771972868026719,0.440130497270207,NA
"NPIL_98511",0,NA,NA,NA,NA,NA
"NPIL_98521",6.52699504525686,-0.825219723912113,2.94332793985294,-0.280369615882267,0.779193945612002,NA
"NPIL_98531",1.71725719579531,1.45719718081941,4.14551730999257,0.35151154170962,0.725204615223382,NA
"NPIL_98541",5.82428426556973,3.54703053278548,3.04468221418352,1.16499203636484,0.244022216398366,NA
"NPIL_98551",9.45246410225003,0.628558817444063,2.79202184984421,0.22512675446259,0.821880668102522,NA
"NPIL_98561",0,NA,NA,NA,NA,NA
"NPIL_628471",0,NA,NA,NA,NA,NA
"NPIL_514931",6.96660947623606,-2.68789797941015,2.35141881159858,-1.14309623030651,0.252998639268115,NA
"NPIL_514941",4.92951345845618,1.42026143128759,2.77637933125226,0.511551651210064,0.6089648306018,NA
"NPIL_514961",4.14684113351923,0.381344668598826,2.87045689874751,0.132851557104105,0.894310779026801,NA
"NPIL_514981",1.17381343505497,3.81662267202961,4.83782325235239,0.788913210124777,0.43016273424498,NA
"NPIL_514991",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_515001",5.16951638801406,2.72942588833094,2.48673027013334,1.09759627777587,0.272380818938618,NA
"NPIL_515011",3.84672700364323,1.22445425113229,3.2694639648156,0.374512233292453,0.708023256888236,NA
"NPIL_515031",0,NA,NA,NA,NA,NA
"NPIL_515041",17.1035150358667,0.368715716690156,2.28819036748716,0.161138566934477,0.871984265113522,NA
"NPIL_515051",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_515082",0,NA,NA,NA,NA,NA
"NPIL_515081",0,NA,NA,NA,NA,NA
"NPIL_515131",0,NA,NA,NA,NA,NA
"NPIL_515141",6.42430427554565,-0.571797087691093,2.34970273966721,-0.243348691746462,0.807735287245519,NA
"NPIL_515151",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_515161",3.54653465889142,-0.532909322202589,3.33111530252152,-0.159979248331392,0.8728974210957,NA
"NPIL_515181",0,NA,NA,NA,NA,NA
"NPIL_81907",0,NA,NA,NA,NA,NA
"NPIL_296261",0,NA,NA,NA,NA,NA
"NPIL_9731",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_183481",0,NA,NA,NA,NA,NA
"NPIL_183482",0,NA,NA,NA,NA,NA
"NPIL_183491",3.21419509808433,5.31075527718761,3.83276254438696,1.38562074109317,0.165862741478674,NA
"NPIL_183521",1.07139836602811,3.73696590521037,4.84079954100282,0.771972868026719,0.440130497270207,NA
"NPIL_183541",5.39531390311431,1.37771605434468,3.08492775287529,0.446595889664057,0.655166863907367,NA
"NPIL_347651",0,NA,NA,NA,NA,NA
"NPIL_287181",6.13142534776225,1.59867542263499,2.41472523432869,0.662052725464407,0.507937431594651,NA
"NPIL_453561",0,NA,NA,NA,NA,NA
"NPIL_453571",0,NA,NA,NA,NA,NA
"NPIL_453581",0,NA,NA,NA,NA,NA
"NPIL_453591",0,NA,NA,NA,NA,NA
"NPIL_453601",0,NA,NA,NA,NA,NA
"NPIL_453611",0,NA,NA,NA,NA,NA
"NPIL_330411",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_541921",6.08409010211196,1.31166221614076,2.31765773806282,0.565943018505006,0.571432516669435,NA
"NPIL_558191",0,NA,NA,NA,NA,NA
"NPIL_421651",1.64885044821043,-0.336125246571304,4.18871726521573,-0.0802453890508633,0.936042091288012,NA
"NPIL_550261",0,NA,NA,NA,NA,NA
"NPIL_582731",0.635401051256183,-2.71259391677846,4.86012735684903,-0.558132270537273,0.576754065961117,NA
"NPIL_582741",0,NA,NA,NA,NA,NA
"NPIL_503081",1.28410311670841,3.98165234236213,4.58785940641531,0.867867122692229,0.385467079123524,NA
"NPIL_298451",0,NA,NA,NA,NA,NA
"NPIL_405151",0,NA,NA,NA,NA,NA
"NPIL_583901",3.31273249626427,-0.248761127029207,2.73559075360409,-0.0909350664756666,0.927544186592927,NA
"NPIL_694621",0,NA,NA,NA,NA,NA
"NPIL_694661",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_694671",4.03862032218955,2.96406463790905,3.27560789128643,0.904889942961083,0.365523695507215,NA
"NPIL_694702",0,NA,NA,NA,NA,NA
"NPIL_694701",0,NA,NA,NA,NA,NA
"NPIL_694703",0,NA,NA,NA,NA,NA
"NPIL_694711",12.3884212828544,0.0638570906382898,2.09630807443027,0.030461691874962,0.975698844648241,NA
"NPIL_694721",0,NA,NA,NA,NA,NA
"NPIL_694741",0,NA,NA,NA,NA,NA
"NPIL_694751",0,NA,NA,NA,NA,NA
"NPIL_694771",10.1121900617984,-0.116368560247225,2.07473891056578,-0.056088291232506,0.955271471498607,NA
"NPIL_694791",1.71725719579531,1.45719718081941,4.14551730999257,0.35151154170962,0.725204615223382,NA
"NPIL_694801",0,NA,NA,NA,NA,NA
"NPIL_694811",0.467292435429179,-2.25845814124671,4.88771588055021,-0.462068212727717,0.644032404569973,NA
"NPIL_694821",2.34762687010993,4.82485612818536,4.21844346607776,1.1437527057039,0.252726208610712,NA
"NPIL_694852",0,NA,NA,NA,NA,NA
"NPIL_694851",1.05900175209364,-3.44776908877762,4.83017453435275,-0.713798034471983,0.475352075252474,NA
"NPIL_403871",0.535699183014056,2.75986220808976,4.89382262762373,0.563948148122779,0.572789420969672,NA
"NPIL_403881",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_307141",3.52375848132173,0.0754439805534721,2.97934432669452,0.0253223435362957,0.979797852079305,NA
"NPIL_359631",0,NA,NA,NA,NA,NA
"NPIL_359641",3.93504078310051,0.558714793370098,2.9543699281802,0.189114703626248,0.850002917598837,NA
"NPIL_502321",0,NA,NA,NA,NA,NA
"NPIL_502331",2.08097009213545,-4.41764841328586,3.94688328579647,-1.11927515799201,0.263022770407857,NA
"NPIL_594841",0,NA,NA,NA,NA,NA
"NPIL_266061",0,NA,NA,NA,NA,NA
"NPIL_366701",0,NA,NA,NA,NA,NA
"NPIL_646771",0,NA,NA,NA,NA,NA
"NPIL_646781",3.84649284385487,-1.25196023199594,2.93017827949255,-0.427264184148123,0.669186916613894,NA
"NPIL_665581",0.769345400728645,1.26612143240336,4.8851406356326,0.259178092677244,0.795497833241464,NA
"NPIL_665591",0,NA,NA,NA,NA,NA
"NPIL_580971",0,NA,NA,NA,NA,NA
"NPIL_278541",0,NA,NA,NA,NA,NA
"NPIL_278551",0,NA,NA,NA,NA,NA
"NPIL_278561",8.17407336692394,1.54659743614104,2.83693006935112,0.545165865330897,0.585639445917748,NA
"NPIL_81908",0.535699183014056,2.75986220808976,4.89382262762373,0.563948148122779,0.572789420969672,NA
"NPIL_440471",14.5584750847205,0.344225675594924,2.09532267810856,0.164282895036318,0.869508446529055,NA
"NPIL_440472",0,NA,NA,NA,NA,NA
"NPIL_440481",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_440491",0,NA,NA,NA,NA,NA
"NPIL_440512",0,NA,NA,NA,NA,NA
"NPIL_440511",0,NA,NA,NA,NA,NA
"NPIL_440522",2.17122270701618,-1.53669831312022,3.85765239035282,-0.398350643765411,0.690371734353571,NA
"NPIL_440521",0,NA,NA,NA,NA,NA
"NPIL_377161",4.80089138566513,1.07682546024749,2.50211381413243,0.430366298353562,0.666929206794268,NA
"NPIL_479641",1.42853115470415,4.14574974630126,4.82709629198877,0.858849605544786,0.390423495563175,NA
"NPIL_274201",0,NA,NA,NA,NA,NA
"NPIL_69301",0,NA,NA,NA,NA,NA
"NPIL_69311",0,NA,NA,NA,NA,NA
"NPIL_626421",0.23364621771459,-1.24494255386374,4.98898850357041,-0.249538068282337,0.802944597783861,NA
"NPIL_626431",0,NA,NA,NA,NA,NA
"NPIL_626441",0,NA,NA,NA,NA,NA
"NPIL_626451",0,NA,NA,NA,NA,NA
"NPIL_151341",2.49992952073226,4.94967035602863,4.09901256058473,1.20752749177293,0.227229064164119,NA
"NPIL_413321",1.85394065606475,4.50529950899163,4.02955801837888,1.11806294597147,0.263540110524774,NA
"NPIL_154011",0,NA,NA,NA,NA,NA
"NPIL_155481",0,NA,NA,NA,NA,NA
"NPIL_461671",0,NA,NA,NA,NA,NA
"NPIL_474781",0,NA,NA,NA,NA,NA
"NPIL_37061",3.21419509808433,5.31075527718761,3.83276254438696,1.38562074109317,0.165862741478674,NA
"NPIL_37081",0,NA,NA,NA,NA,NA
"NPIL_37091",0,NA,NA,NA,NA,NA
"NPIL_81909",0,NA,NA,NA,NA,NA
"NPIL_387171",0,NA,NA,NA,NA,NA
"NPIL_91181",0,NA,NA,NA,NA,NA
"NPIL_460871",0,NA,NA,NA,NA,NA
"NPIL_430301",0,NA,NA,NA,NA,NA
"NPIL_217481",0,NA,NA,NA,NA,NA
"NPIL_217491",0,NA,NA,NA,NA,NA
"NPIL_633751",16.1427964561929,0.740065391470676,2.39150538102907,0.309455875508934,0.756974772179035,NA
"NPIL_633761",0,NA,NA,NA,NA,NA
"NPIL_692871",3.97679368226877,-0.784746611073773,2.94971906329578,-0.266041136201276,0.790207528130747,NA
"NPIL_224541",0,NA,NA,NA,NA,NA
"NPIL_224551",0,NA,NA,NA,NA,NA
"NPIL_525121",0,NA,NA,NA,NA,NA
"NPIL_525131",0,NA,NA,NA,NA,NA
"NPIL_447911",0,NA,NA,NA,NA,NA
"NPIL_657891",0,NA,NA,NA,NA,NA
"NPIL_657901",4.62939932858018,2.51259926424157,3.15071078606194,0.79747061372842,0.425177762985185,NA
"NPIL_84551",0,NA,NA,NA,NA,NA
"NPIL_258761",0,NA,NA,NA,NA,NA
"NPIL_129881",0,NA,NA,NA,NA,NA
"NPIL_572371",0,NA,NA,NA,NA,NA
"NPIL_623231",2.52835549569222,-0.820869333723139,3.66224486367662,-0.224143759983063,0.8226454430574,NA
"NPIL_71661",0,NA,NA,NA,NA,NA
"NPIL_237741",0,NA,NA,NA,NA,NA
"NPIL_590591",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_125991",0,NA,NA,NA,NA,NA
"NPIL_511981",0,NA,NA,NA,NA,NA
"NPIL_280111",1.98868528091074,1.84887925644187,4.00319057556847,0.461851421145325,0.644187872838798,NA
"NPIL_636821",0,NA,NA,NA,NA,NA
"NPIL_667361",17.5986404509803,-1.60633797201847,2.19833530982478,-0.730706532729308,0.464958424455199,NA
"NPIL_610061",1.42853115470415,4.14574974630126,4.82709629198877,0.858849605544786,0.390423495563175,NA
"NPIL_50591",0.824425224105216,-0.294971427640959,4.82842739690849,-0.0610905794772477,0.9512870716271,NA
"NPIL_50601",0,NA,NA,NA,NA,NA
"NPIL_183171",0,NA,NA,NA,NA,NA
"NPIL_183181",8.20629879785502,0.403980675691758,2.46282439636298,0.164031457658266,0.869706379574705,NA
"NPIL_174841",14.203447840348,2.95688420969151,2.379692189353,1.24254902500455,0.214034064119917,NA
"NPIL_661951",0,NA,NA,NA,NA,NA
"NPIL_81910",0,NA,NA,NA,NA,NA
"NPIL_116441",0,NA,NA,NA,NA,NA
"NPIL_144931",0,NA,NA,NA,NA,NA
"NPIL_158931",0,NA,NA,NA,NA,NA
"NPIL_266651",0,NA,NA,NA,NA,NA
"NPIL_528242",3.02230177953801,1.75797805088992,3.48629214214171,0.504254370894447,0.614082637391399,NA
"NPIL_528241",0,NA,NA,NA,NA,NA
"NPIL_261031",0,NA,NA,NA,NA,NA
"NPIL_470761",18.3637459329758,2.81977492961944,2.35595053451155,1.19687357111853,0.231355836791553,NA
"NPIL_491201",0,NA,NA,NA,NA,NA
"NPIL_81911_1",0,NA,NA,NA,NA,NA
"NPIL_81912",0,NA,NA,NA,NA,NA
"NPIL_381871",1.19475490208925,2.03942969580868,4.36847880109368,0.466851228692719,0.640606321021349,NA
"NPIL_73541",1.56508458007329,4.23755929170297,4.78270925752627,0.886016494737698,0.375608638825471,NA
"NPIL_672301",0,NA,NA,NA,NA,NA
"NPIL_321811",0,NA,NA,NA,NA,NA
"NPIL_147451",0,NA,NA,NA,NA,NA
"NPIL_147471",0,NA,NA,NA,NA,NA
"NPIL_330621",9.72415225716607,1.35268131489859,2.48612671260082,0.544091863074634,0.586378259542256,NA
"NPIL_330641",7.85498251544936,2.98140444944435,2.59823157935748,1.14747448731326,0.251185571479692,NA
"NPIL_81913",0.892831971690092,3.47876825750255,4.85162585586234,0.717031436646967,0.473354699489208,NA
"NPIL_330651",5.95915892531603,3.70676441062574,3.03501178662506,1.22133443664404,0.221959419929367,NA
"NPIL_330661",15.5637022823676,3.10250147419243,2.64292764762539,1.17388816034368,0.240439825373386,NA
"NPIL_330671",4.28365462868899,1.95250474537257,2.88982189992206,0.675648816082827,0.499263640067421,NA
"NPIL_330681",2.5967622432771,0.327363490131933,3.62483810842485,0.0903112029668511,0.928039917852032,NA
"NPIL_330691",2.8570623094083,5.14154425934731,3.95102402458438,1.30131941171584,0.193149145448975,NA
"NPIL_330701",14.6727050212129,2.86561510977137,2.16446334008527,1.32393792803092,0.185523660481965,NA
"NPIL_330711",13.2707651309333,1.62371460161957,2.69156645774463,0.603260081855883,0.54633568392801,NA
"NPIL_330721",7.78851460328794,3.99631896287992,2.90687628822447,1.37478123134056,0.169199278555086,NA
"NPIL_330751",4.95603727197249,3.41539693128445,2.8151874300134,1.21320409961769,0.2250517971308,NA
"NPIL_330761",6.6600975784598,2.31836181257689,2.64100180207805,0.877834241064397,0.380033679511813,NA
"NPIL_22961",1.20433419035095,-1.16187993150397,4.70958865022264,-0.246705183360131,0.805136394799643,NA
"NPIL_81914",0,NA,NA,NA,NA,NA
"NPIL_81915",0,NA,NA,NA,NA,NA
"NPIL_81621_1",0,NA,NA,NA,NA,NA
"NPIL_678361",0,NA,NA,NA,NA,NA
"NPIL_118001",0,NA,NA,NA,NA,NA
"NPIL_118011",0,NA,NA,NA,NA,NA
"NPIL_505911",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_626781",0,NA,NA,NA,NA,NA
"NPIL_626791",11.6085877585146,1.50958272932156,2.72492185373526,0.553991200610857,0.579584867830706,NA
"NPIL_295811",0,NA,NA,NA,NA,NA
"NPIL_590011",2.32136312639424,4.84317613168794,4.18745324058655,1.15659228973493,0.247438973851266,NA
"NPIL_590021",0.782542290036644,3.21929226758046,4.8645777084662,0.661782473322951,0.508110640181392,NA
"NPIL_279831",0,NA,NA,NA,NA,NA
"NPIL_624601",0,NA,NA,NA,NA,NA
"NPIL_52501",2.47327567231565,-0.342816679648701,3.67991667375631,-0.0931588158214374,0.925777392267127,NA
"NPIL_52511",0,NA,NA,NA,NA,NA
"NPIL_573281",1.07139836602811,3.73696590521037,4.84079954100282,0.771972868026719,0.440130497270207,NA
"NPIL_573301",3.12394248320359,2.613111833343,3.21741123855422,0.812178375592805,0.416689285862544,NA
"NPIL_573331",9.05357841440572,1.17237356056178,2.80239916505076,0.418346385191185,0.675693880263536,NA
"NPIL_573361",0,NA,NA,NA,NA,NA
"NPIL_573362",0,NA,NA,NA,NA,NA
"NPIL_573371",2.18454963122449,0.458224577303806,3.81826381472382,0.120008621598335,0.904476318273376,NA
"NPIL_573391",2.41047718122505,-0.180235206804159,3.36698102179482,-0.053530211675527,0.957309459714131,NA
"NPIL_307021",0,NA,NA,NA,NA,NA
"NPIL_63471",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_161531",0,NA,NA,NA,NA,NA
"NPIL_148531",0,NA,NA,NA,NA,NA
"NPIL_2981",0,NA,NA,NA,NA,NA
"NPIL_592141",0,NA,NA,NA,NA,NA
"NPIL_377411",0,NA,NA,NA,NA,NA
"NPIL_648501",0.535699183014056,2.75986220808976,4.89382262762373,0.563948148122779,0.572789420969672,NA
"NPIL_209271",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_659991",0,NA,NA,NA,NA,NA
"NPIL_660001",0,NA,NA,NA,NA,NA
"NPIL_660011",0,NA,NA,NA,NA,NA
"NPIL_660021",0,NA,NA,NA,NA,NA
"NPIL_631111",4.0764955505109,-1.75627257119885,2.84904416561872,-0.616442732756811,0.537602357168312,NA
"NPIL_98781",0.892831971690092,3.47876825750255,4.85162585586234,0.717031436646967,0.473354699489208,NA
"NPIL_98791",3.84672700364323,1.22445425113229,3.2694639648156,0.374512233292453,0.708023256888236,NA
"NPIL_436951",0,NA,NA,NA,NA,NA
"NPIL_352641",11.9105106889137,1.41480053754238,2.43224573004029,0.581684868460615,0.56077896561227,NA
"NPIL_283661",0,NA,NA,NA,NA,NA
"NPIL_283671",0.892831971690092,3.47876825750255,4.85162585586234,0.717031436646967,0.473354699489208,NA
"NPIL_283681",0,NA,NA,NA,NA,NA
"NPIL_283691",0,NA,NA,NA,NA,NA
"NPIL_283701",11.2565949067561,0.0891814476220557,2.00461650989182,0.0444880340863143,0.964515389950337,NA
"NPIL_453851",0,NA,NA,NA,NA,NA
"NPIL_686751",0,NA,NA,NA,NA,NA
"NPIL_686761",1.20433419035095,-1.16187993150397,4.70958865022264,-0.246705183360131,0.805136394799643,NA
"NPIL_686771",1.71725719579531,1.45719718081941,4.14551730999257,0.35151154170962,0.725204615223382,NA
"NPIL_686791",6.11006294608781,0.0110342073741985,2.5941576989381,0.00425348365626163,0.996606221294488,NA
"NPIL_686801",0.700938653143769,-2.84535089711582,4.85354810100316,-0.586241413065985,0.557713295507653,NA
"NPIL_580461",10.3489654950109,0.665817196757687,2.11215111173706,0.31523179996819,0.752585662589419,NA
"NPIL_437471",0,NA,NA,NA,NA,NA
"NPIL_441951",0,NA,NA,NA,NA,NA
"NPIL_441961",0,NA,NA,NA,NA,NA
"NPIL_160981",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_575741",4.75288589954162,3.22616673397655,3.16423710700743,1.01957174031996,0.307931613214856,NA
"NPIL_115162",0,NA,NA,NA,NA,NA
"NPIL_115161",0,NA,NA,NA,NA,NA
"NPIL_115191",5.17648660037908,2.28645357555287,2.78159669806588,0.821993201653821,0.411080766109263,NA
"NPIL_115221",5.37209088089221,0.402920607489639,3.04371857823201,0.13237774686899,0.89468551518825,NA
"NPIL_115231",0,NA,NA,NA,NA,NA
"NPIL_115251",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_115261",0,NA,NA,NA,NA,NA
"NPIL_115271",0.960204284113086,1.76863773648574,4.69370884561808,0.376810278323269,0.706314601832903,NA
"NPIL_115282",0,NA,NA,NA,NA,NA
"NPIL_115281",0,NA,NA,NA,NA,NA
"NPIL_115283",0,NA,NA,NA,NA,NA
"NPIL_81916",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_115301",0,NA,NA,NA,NA,NA
"NPIL_115311",4.41852928843528,2.08646494484128,3.16759996455059,0.658689534092512,0.510095155035501,NA
"NPIL_115321",1.07139836602811,3.73696590521037,4.84079954100282,0.771972868026719,0.440130497270207,NA
"NPIL_115331",1.24996476036613,3.95581505713653,4.83299286918238,0.818502150574402,0.413070514543676,NA
"NPIL_115341",0.412212612052608,0.0575958061122403,4.9616819101363,0.0116081214304724,0.990738267131911,NA
"NPIL_115342",0,NA,NA,NA,NA,NA
"NPIL_115361",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_115391",0,NA,NA,NA,NA,NA
"NPIL_115401",0.892831971690092,3.47876825750255,4.85162585586234,0.717031436646967,0.473354699489208,NA
"NPIL_115411",3.79164718026665,1.639344232849,3.28428787889869,0.499147545311623,0.6176754447935,NA
"NPIL_81917",0,NA,NA,NA,NA,NA
"NPIL_81918",0,NA,NA,NA,NA,NA
"NPIL_81919",0,NA,NA,NA,NA,NA
"NPIL_279661",0,NA,NA,NA,NA,NA
"NPIL_15301",3.2692749214609,3.74961790215115,3.55315019359315,1.05529394983422,0.291290907303144,NA
"NPIL_426571",0,NA,NA,NA,NA,NA
"NPIL_65771",0,NA,NA,NA,NA,NA
"NPIL_496211",0,NA,NA,NA,NA,NA
"NPIL_537451",0,NA,NA,NA,NA,NA
"NPIL_128181",0,NA,NA,NA,NA,NA
"NPIL_81920",0,NA,NA,NA,NA,NA
"NPIL_128201",0,NA,NA,NA,NA,NA
"NPIL_128211",0,NA,NA,NA,NA,NA
"NPIL_128231",0,NA,NA,NA,NA,NA
"NPIL_128241",0,NA,NA,NA,NA,NA
"NPIL_128251",0,NA,NA,NA,NA,NA
"NPIL_427672",0,NA,NA,NA,NA,NA
"NPIL_427671",0,NA,NA,NA,NA,NA
"NPIL_427673",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_427701",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_427731",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_427741",0,NA,NA,NA,NA,NA
"NPIL_427751",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_427781",1.67537426172674,4.35709349866749,4.16567141438918,1.04595227641265,0.295583066713165,NA
"NPIL_427801",0,NA,NA,NA,NA,NA
"NPIL_427811",0.467292435429179,-2.25845814124671,4.88771588055021,-0.462068212727717,0.644032404569973,NA
"NPIL_427831",2.12753097242446,-1.48450665321682,3.47478168539248,-0.427222999205241,0.66921691107784,NA
"NPIL_26051",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_293251",0,NA,NA,NA,NA,NA
"NPIL_589471",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_589481",0.535699183014056,2.75986220808976,4.89382262762373,0.563948148122779,0.572789420969672,NA
"NPIL_277901",0,NA,NA,NA,NA,NA
"NPIL_277911",0,NA,NA,NA,NA,NA
"NPIL_277921",4.49144727336049,-1.5878017589427,2.52480556630414,-0.628880805767138,0.529427092973785,NA
"NPIL_277931",0,NA,NA,NA,NA,NA
"NPIL_277951",0,NA,NA,NA,NA,NA
"NPIL_277961",9.54024211122234,-0.0152553715258507,2.10852876806444,-0.00723507867519143,0.994227292792286,NA
"NPIL_277971",1.24996476036613,3.95581505713653,4.83299286918238,0.818502150574402,0.413070514543676,NA
"NPIL_277981",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_420561",2.29470927797763,-0.600523505448847,3.76599584370156,-0.159459418005783,0.87330692890159,NA
"NPIL_420571",1.24996476036613,3.95581505713653,4.83299286918238,0.818502150574402,0.413070514543676,NA
"NPIL_420591",9.59348722406351,-0.0464445312288061,2.06002946403992,-0.0225455664783182,0.982012764431641,NA
"NPIL_420601",0,NA,NA,NA,NA,NA
"NPIL_420602",0,NA,NA,NA,NA,NA
"NPIL_420611",1.13967507871268,3.78970331245085,4.78364562764475,0.792220746986378,0.428231973363322,NA
"NPIL_321211",0,NA,NA,NA,NA,NA
"NPIL_329391",0,NA,NA,NA,NA,NA
"NPIL_40651",0,NA,NA,NA,NA,NA
"NPIL_202001",0,NA,NA,NA,NA,NA
"NPIL_202011",0,NA,NA,NA,NA,NA
"NPIL_202021",1.88249666592502,-0.65485659502255,4.01247444804078,-0.163205175136331,0.870356891671689,NA
"NPIL_202041",3.44784131579892,3.83207551640384,3.51027910883726,1.09167259855675,0.274977033396001,NA
"NPIL_202051",6.71698620235952,2.65143747021428,2.61292810618888,1.0147380113269,0.310230729622141,NA
"NPIL_202081",6.37888195530657,0.536097939001594,2.58976154639097,0.207006679726435,0.836004641822386,NA
"NPIL_202091",0,NA,NA,NA,NA,NA
"NPIL_202101",0,NA,NA,NA,NA,NA
"NPIL_202111",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_670571",0,NA,NA,NA,NA,NA
"NPIL_183441",0,NA,NA,NA,NA,NA
"NPIL_429461",1.56327577955014,1.40338176466269,3.88159849648688,0.361547379496579,0.717690293059864,NA
"NPIL_364131",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_364141",0,NA,NA,NA,NA,NA
"NPIL_208921",0,NA,NA,NA,NA,NA
"NPIL_170261",2.67836588016997,2.2633115305953,3.25849899053529,0.694587151068442,0.487314066822681,NA
"NPIL_170271",3.61308078592864,1.5469185112941,3.32263796766008,0.46556938383013,0.641523761942811,NA
"NPIL_170281",0,NA,NA,NA,NA,NA
"NPIL_170291",0.467292435429179,-2.25845814124671,4.88771588055021,-0.462068212727717,0.644032404569973,NA
"NPIL_170301",2.03250705040277,4.63958561042783,3.91418018313326,1.18532755094424,0.235887964417515,NA
"NPIL_335771",0,NA,NA,NA,NA,NA
"NPIL_651271",1.49680786738872,4.19175004766815,4.32903736874188,0.968286870872257,0.332901119896905,NA
"NPIL_651281",0,NA,NA,NA,NA,NA
"NPIL_81921",0,NA,NA,NA,NA,NA
"NPIL_651291",0,NA,NA,NA,NA,NA
"NPIL_651301",17.5828457345822,1.03474259142534,2.37889909983252,0.434966994395934,0.663586384920451,NA
"NPIL_264681",1.49680786738872,4.19175004766815,4.32903736874188,0.968286870872257,0.332901119896905,NA
"NPIL_81922",1.07139836602811,3.73696590521037,4.84079954100282,0.771972868026719,0.440130497270207,NA
"NPIL_212071",0.23364621771459,-1.24494255386374,4.98898850357041,-0.249538068282337,0.802944597783861,NA
"NPIL_579101",0,NA,NA,NA,NA,NA
"NPIL_579111",0,NA,NA,NA,NA,NA
"NPIL_407911",0,NA,NA,NA,NA,NA
"NPIL_607021",0.714265577352074,3.16384889895011,4.86764989580518,0.649974621567716,0.515708614811257,NA
"NPIL_27671",0,NA,NA,NA,NA,NA
"NPIL_285131",0.178566394338018,1.55131424150791,4.97022905258203,0.312121277529857,0.754948356598089,NA
"NPIL_235501",0,NA,NA,NA,NA,NA
"NPIL_235511",0,NA,NA,NA,NA,NA
"NPIL_636751",1.11315126519638,-1.9588433505663,4.80823229888022,-0.407393659208706,0.683718883295351,NA
"NPIL_364341",10.3421820044869,-4.04216998201329,2.39598458658859,-1.68706009405868,0.0915917973483558,NA
"NPIL_364351",18.3511410692653,1.26129136443469,2.03244078380914,0.620579637292466,0.534876240923024,NA
"NPIL_364361",0,NA,NA,NA,NA,NA
"NPIL_258311",0,NA,NA,NA,NA,NA
"NPIL_258321",0,NA,NA,NA,NA,NA
"NPIL_618311",0,NA,NA,NA,NA,NA
"NPIL_331491",1.2061429908741,0.840116074238888,4.72693630044102,0.177729510372396,0.858935408276404,NA
"NPIL_331501",0,NA,NA,NA,NA,NA
"NPIL_331511",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_331521",6.96586150572607,0.392517759563598,2.91045682842279,0.13486465620461,0.892718884455986,NA
"NPIL_331531",16.7352175542266,-0.493251183607213,2.34764304919284,-0.210104846976972,0.833585842573833,NA
"NPIL_331541",0,NA,NA,NA,NA,NA
"NPIL_81923",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
"NPIL_81924",0.357132788676037,2.21225547141107,4.93951806329321,0.447868687403108,0.654247967921518,NA
