"","NPFM1","NPFM2","NPFM3","NPFM4"
"NPIL_46581",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_46591",14.0061654810534,12.810766522613,8.27121001722688,14.7513552431096
"NPIL_333861",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_552451",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_532501",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_532511",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_585761",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_587101",6.98604877504134,5.44007594410645,2.05236275430813,2.05236275430813
"NPIL_251701",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_380631",5.65288276475193,6.96556665713991,6.86686665752505,5.0361832608573
"NPIL_296741",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_626811",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_321311",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_281781",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_281791",4.71586289723572,2.05236275430813,2.05236275430813,2.9251909117259
"NPIL_281801",2.05236275430813,4.49081736349806,3.74893307400981,2.05236275430813
"NPIL_313611",2.05236275430813,2.05236275430813,3.34715224576723,2.05236275430813
"NPIL_413631",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_80926",2.05236275430813,2.05236275430813,3.21777197388442,2.05236275430813
"NPIL_80927",2.05236275430813,2.05236275430813,3.06818797540654,2.05236275430813
"NPIL_80928",2.05236275430813,2.05236275430813,3.34715224576723,2.05236275430813
"NPIL_204701",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_269401",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_476711",2.05236275430813,2.05236275430813,2.05236275430813,2.05236275430813
"NPIL_476721",11.065574465128,3.64733107614929,4.71205586312703,10.8413599361683
"NPIL_476731",5.44236249032409,7.3350424338819,5.47038004527141,2.05236275430813
"NPIL_364921",3.45447319287532,5.79831929659921,5.72709335910767,3.52282519228168
"NPIL_364931",2.05236275430813,3.37516449836475,2.05236275430813,3.26924437970411
