Gene ID,NPFM1,NPFM2,NPFM3,NPFM4,FC_NPFM2_vs_NPFM1,log2FC_NPFM2_vs_NPFM1,FC_NPFM3_vs_NPFM1,log2FC_NPFM3_vs_NPFM1,FC_NPFM4_vs_NPFM1,log2FC_NPFM4_vs_NPFM1,FC_NPFM3_vs_NPFM2,log2FC_NPFM3_vs_NPFM2,FC_NPFM4_vs_NPFM2,log2FC_NPFM4_vs_NPFM2,FC_NPFM4_vs_NPFM3,log2FC_NPFM4_vs_NPFM3,Chr,Gene Name,Description
NPIL_186901,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000084.1,AVEN_41888_1,uncharacterized protein
NPIL_608391,1.33949203749044,0.75993540369435,0.258128010411725,56.136294430005,0.7522724486731841,-0.4106728410107097,0.5377782827426555,-0.894916599275119,24.422521433881343,4.61014024985519,0.7148716980013805,-0.4842437582644093,32.46499519815781,5.020813090865899,45.41373688302753,5.505056849130309,BMAW01000086.1,miox,inositol oxygenase
NPIL_608401,0.0268392608683773,0.162841585326215,0.333761029902492,0.0743725988459475,1.1324475306318373,0.17944420784250342,1.2988995266645307,0.3772898388004939,1.0462909237979197,0.06528405231508384,1.1469842898061893,0.19784563095799051,0.9239200011449117,-0.11416015552741972,0.8055210601890898,-0.3120057864854101,BMAW01000086.1,NCL1_42649,uncharacterized protein
NPIL_608411,0.155131751470365,0.114088407335281,0.0544957343331418,0.692577844846457,0.964468690188076,-0.052193690458061104,0.9128791871497569,-0.13150415212892355,1.4652682195706057,0.5511647763372849,0.9465099245178619,-0.07931046167086242,1.5192491311302925,0.603358466795346,1.6051063932627812,0.6826689284662084,BMAW01000086.1,AVEN_225796_1,uncharacterized protein
NPIL_608421,0.0441216365466214,0.0648966726014405,0.396783305780018,0.10867796468104,1.019897141604623,0.02842366123644407,1.3377591813917455,0.4198184305672959,1.061828359718639,0.08655057914073275,1.3116608791422086,0.3913947693308517,1.0411131832843896,0.05812691790428843,0.7937365517566172,-0.33326785142656323,BMAW01000086.1,Unknown,hypothetical protein
NPIL_608431,1.30371436435411,0.756939084152927,0.462798445659649,6.97176413915165,0.7626549156173353,-0.3908976775968156,0.6349738788340509,-0.6552308504855432,3.4603960727512697,1.7909371764432906,0.8325834736409817,-0.26433317288872765,4.537302522924451,2.1818348540401065,5.449666810082494,2.446168026928834,BMAW01000086.1,Unknown,hypothetical protein
NPIL_608442,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1,aop,ets DNA-binding protein pokkuri
NPIL_608441,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1;BMAW01000086.1,aop,ets DNA-binding protein pokkuri
NPIL_608451,0.15747909439426,0.0868610337555995,0.132768779721118,0.0,0.9389897744324992,-0.09081864782391405,0.978651610389496,-0.03113272782289623,0.8639464892653868,-0.21098613673726552,1.0422388369255324,0.05968592000101785,0.9200808281299265,-0.12016748891335141,0.882792691590772,-0.17985340891436935,BMAW01000086.1,Unknown,hypothetical protein
NPIL_608461,0.187671983613844,0.414058324792007,0.474672152797695,1.38678962091001,1.1906135231794517,0.251705185933504,1.2416493553300532,0.31225781063599,2.0096370494886098,1.0069349669838834,1.0428651541050145,0.0605526247024859,1.6879004062729037,0.7552297810503793,1.6185222026345847,0.6946771563478933,BMAW01000086.1,AVEN_225813_1,uncharacterized protein
NPIL_608471,0.0,0.0,0.210463102669031,0.0,1.0,0.0,1.210463102669031,0.2755591037831894,1.0,0.0,1.210463102669031,0.2755591037831894,1.0,0.0,0.82613009665064,-0.2755591037831893,BMAW01000086.1,AVEN_128850_1,uncharacterized protein
NPIL_608481,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000086.1,AVEN_225813_1,uncharacterized protein
NPIL_608482,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000086.1,Unknown,hypothetical protein
NPIL_608491,0.139926692770484,0.329767481401819,0.509418307956653,0.387742115563279,1.1665377167104884,0.22223295355572886,1.3241362953683928,0.40505162858914867,1.217395929373759,0.283798446973947,1.1350994283342295,0.18281867503341978,1.043597572487142,0.0615654934182182,0.9193886865211732,-0.1212531816152018,BMAW01000086.1,Tyms,thymidylate synthase
NPIL_608501,0.0,1.87388411976076,1.61115093447354,0.0,2.87388411976076,1.5230018908777332,2.6111509344735397,1.3846858533316795,1.0,0.0,0.9085790608324557,-0.13831603754605387,0.34796114189991983,-1.5230018908777332,0.3829728824931447,-1.3846858533316795,BMAW01000086.1,Unknown,hypothetical protein
NPIL_608511,0.313285104120322,0.0,0.105650800543019,0.578749851754277,0.7614492823093659,-0.3931801482569008,0.8418970085582577,-0.2482843394226433,1.202137941564312,0.2656024502858527,1.105650800543019,0.1448958088342576,1.578749851754277,0.6587825985427536,1.4278919266181551,0.5138867897084959,BMAW01000086.1,Unknown,uncharacterized protein
NPIL_608521,0.0,0.265275899216897,0.405479372114647,0.888478365690052,1.2652758992168969,0.33945200549807886,1.405479372114647,0.49106227978279526,1.8884783656900521,0.917224256433392,1.110808617301985,0.15161027428471646,1.4925427464941576,0.5777722509353133,1.3436542742343474,0.42616197665059685,BMAW01000086.1,AVEN_225816_1,TIL domain-containing protein
NPIL_608531,0.0404749938842335,0.0701638671635398,0.178744726318227,0.042726753002154,1.0285339613674653,0.04058943128386051,1.1328909711878936,0.18000902365153934,1.002164164570178,0.003118855850374122,1.1014618998887336,0.13941959236767887,0.9743617636483022,-0.03747057543348604,0.8846077778511715,-0.176890167801165,BMAW01000086.1,Picot,putative inorganic phosphate cotransporter
NPIL_608541,0.0,0.488603507705432,0.715721633959224,0.0454572481872296,1.488603507705432,0.5739595405960934,1.715721633959224,0.778815502788943,1.0454572481872295,0.06413406710267211,1.1525712690304466,0.2048559621928494,0.7023073926506606,-0.5098254734934214,0.6093396664671746,-0.7146814356862708,BMAW01000086.1,Unknown,hypothetical protein
NPIL_608551,0.460150227703385,1.22471422020032,0.332526228534294,0.836569310143048,1.5236200892147163,0.6075032153421757,0.9125952955061165,-0.13195287828053298,1.257794763372888,0.3308965342840442,0.598965123895468,-0.7394560936227087,0.8255304404795317,-0.27660668105813147,1.3782612835795163,0.4628494125645772,BMAW01000086.1,SLC17A5_8,sialin
NPIL_608561,0.0686986343278943,0.31542722935361,0.275506660442908,0.0411603228584039,1.2308682607991575,0.2996763591721928,1.193513886396117,0.2552153521073876,0.9742319204077496,-0.037662841477503414,0.969652012654232,-0.04446100706480504,0.7914997497581233,-0.3373392006496963,0.8162719608981662,-0.2928781935848911,BMAW01000086.1,CSH_0402,putative sialin
NPIL_608571,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,BMAW01000086.1,Hdlbp_3,vigilin
