Gene ID,NPFM1,NPFM2,NPFM3,NPFM4
NPIL_442181,0.4449696734627132,0.7686605413645446,1.7563487616863056,3.377460226465463
NPIL_490971,1.4832322448757107,2.459713732366543,0.0,0.0
NPIL_490981,0.0,0.0,0.0,0.0
NPIL_275991,0.0,0.0,0.0,0.0
NPIL_56641,0.0,2.9209100571852695,10.099005379696257,6.9800844680286245
NPIL_27091,0.0,0.0,0.0,0.0
NPIL_27101,0.2224848367313566,0.0,0.8781743808431528,0.0
NPIL_27111,4.004727061164419,13.067229203197257,73.32756080040325,3.752733584961626
NPIL_27121,0.0,0.0,0.0,0.0
NPIL_27131,0.0,0.0,0.4390871904215764,0.07505467169923252
NPIL_27141,0.0,0.30746421654581785,2.6345231425294586,0.0
NPIL_27132,0.0,0.0,0.0,0.0
NPIL_27151,20.61692820377238,66.25853866562375,223.93446711500397,3.977897600059323
NPIL_27161,0.0,0.0,0.0,0.0
NPIL_27171,0.0,0.0,0.8781743808431528,0.0
NPIL_27181,1.928201918338424,9.99258703773908,43.908719042157635,1.9514214641800454
NPIL_27191,0.0,0.30746421654581785,9.220830998853103,0.0
NPIL_27201,0.0,0.0,0.8781743808431528,0.0
NPIL_27211,0.0,1.8447852992749072,20.198010759392513,0.3002186867969301
NPIL_27221,0.6674545101940698,0.9223926496374536,0.8781743808431528,3.9028429283600907
NPIL_551641,0.0,0.0,0.4390871904215764,0.15010934339846504
NPIL_659931,0.0,0.0,0.8781743808431528,0.0
NPIL_659941,0.0,0.0,0.0,0.0
NPIL_86481,0.0,0.0,0.0,0.0
NPIL_301301,0.14832322448757107,4.150766923368542,38.63967275709872,0.0
NPIL_301311,0.5932928979502843,1.2298568661832714,19.31983637854936,0.5253827018946277
NPIL_301321,0.8899393469254264,10.300051254284899,135.6779418402671,0.6004373735938602
NPIL_704131,0.0,0.0,0.0,0.0
NPIL_501141,0.0,0.0,0.0,0.0
NPIL_323791,0.0,0.0,0.0,0.0
NPIL_10801,0.0,0.0,0.0,0.0
NPIL_36081,0.0,0.0,0.4390871904215764,0.0
NPIL_224221,0.0,0.30746421654581785,1.7563487616863056,0.0
NPIL_81558,0.0,0.0,0.0,0.0
NPIL_87611,0.0,0.0,0.0,0.0
NPIL_167601,0.0,0.0,0.0,0.0
NPIL_167611,0.0,0.0,0.0,0.0
NPIL_167621,39.08316965247498,23.05981624093634,46.543242184687095,2.7019681811723704
NPIL_167631,0.0,0.0,0.4390871904215764,0.0
NPIL_167641,0.0,0.15373210827290892,0.8781743808431528,0.15010934339846504
NPIL_167651,8.751070244766694,15.680675043836711,17.563487616863057,0.8256013886915576
NPIL_167661,0.0,0.0,3.512697523372611,0.0
NPIL_167671,0.0,0.0,0.8781743808431528,0.0
NPIL_167681,0.0,0.0,0.8781743808431528,0.0
NPIL_167691,0.0,0.0,0.0,0.0
NPIL_608981,0.0,0.0,0.0,0.0
NPIL_616351,17.27965565280203,12.144836553559806,34.24880085288296,3.227350883066998
NPIL_616361,167.97605173217423,92.85419339683699,39.95693432836345,347.2029112806496
NPIL_616371,11.495049897786759,16.141871368655437,18.002574807284635,10.507654037892552
NPIL_616381,0.0,0.0,0.0,0.0
NPIL_616391,0.0,0.0,0.0,0.0
NPIL_616401,10.30846410188619,0.0,2.195435952107882,0.6004373735938602
NPIL_616411,0.0,12.452300770105623,54.446811612275475,0.0
NPIL_684841,0.0,4.30449903164145,12.733528522225715,0.0
NPIL_556061,0.0,0.0,0.4390871904215764,0.0
NPIL_123881,0.0,0.0,0.4390871904215764,0.0
NPIL_330201,2.2248483673135664,1.6910531910019984,6.14722066590207,3.8277882566608583
NPIL_466481,0.0,0.0,0.0,0.0
NPIL_466491,0.0,0.0,0.0,0.0
NPIL_466501,0.0,0.0,0.0,0.0
