"","NPFM1","NPFM2","NPFM3","NPFM4"
"NPIL_601861",0,0,0,0
"NPIL_249391",7.02079111496024,10.0298833493447,6.68867671438541,5.92427525340822
"NPIL_249401",10.352893703102,7.87572828744721,7.75616515759325,6.44798922089185
"NPIL_249411",-0.0336179020101872,1.4553784606438,1.71568927964811,0.0591298479538948
"NPIL_80395",0,0,0,0
"NPIL_161971",0,0,0,0
"NPIL_453361",0.874388250893687,2.31719459385136,2.36870844892095,4.14033719645662
"NPIL_453371",1.441602441006,4.35191452891569,5.09532836187961,2.48861712922657
"NPIL_453381",1.29493215633569,3.97738792821522,4.76150361623701,2.37222254519742
"NPIL_453391",4.05406705836098,5.87768851771285,5.94058546464265,4.43649457445841
