Gene ID,Chr,Gene Name,Description,NPFM1,NPFM2,NPFM3,NPFM4,Avg Expression,Standard Deviation,Z-score_NPFM1,Z-score_NPFM2,Z-score_NPFM3,Z-score_NPFM4
NPIL_448541,BMAW01091561.1,Unknown,hypothetical protein,14,11,6,28,14.75,9.429563439877091,-0.32016083889789304,-0.40890575380402544,-0.7455396907641151,1.4746062834660332
NPIL_448552,BMAW01091561.1;BMAW01091561.1;BMAW01091561.1;BMAW01091561.1,Rabac1,prenylated Rab acceptor protein 1,45,15,2,88,37.5,38.17940107789365,-0.15687020480215416,-0.5466797402848929,-0.7502780519955364,1.4538279970825834
NPIL_448551,BMAW01091561.1;BMAW01091561.1;BMAW01091561.1;BMAW01091561.1,Rabac1,prenylated Rab acceptor protein 1,5,6,0,9,5.0,3.7416573867739413,-0.29568233478352124,-0.06346215010919846,-1.0129151016973956,1.3720595865901153
NPIL_448561,BMAW01091561.1,ATP6AP2,hypothetical protein,133,100,217,46,124.0,71.62401831787993,0.12454581885746352,-0.4199263033534215,1.3233869343090139,-1.0280064498130563
NPIL_448571,BMAW01091561.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_448581,BMAW01091561.1,Unknown,hypothetical protein,0,9,17,0,6.5,8.18535277187245,-0.8388228101293594,0.5342697171991294,1.1433759030595894,-0.8388228101293594
NPIL_448591,BMAW01091561.1;BMAW01091561.1,Shox2,short stature homeobox protein 2,1,87,257,4,87.25,119.97881757488139,-0.7867406120799871,0.15598340369044678,1.3540751573587504,-0.7233179489692105
NPIL_448601,BMAW01091561.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_448611,BMAW01091561.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_448621,BMAW01091561.1,Unknown,hypothetical protein,6,2,1,0,2.25,2.6299556396765835,1.4091592184892041,-0.021134263562595634,-0.5350832446251401,-0.8529417103014687
NPIL_448631,BMAW01091561.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_448641,BMAW01091561.1,Unknown,hypothetical protein,0,1,6,0,1.75,2.8722813232690143,-0.6412087255832485,-0.18201830292821464,1.4644357540947115,-0.6412087255832485
NPIL_448651,BMAW01091561.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_448661,BMAW01091561.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_448671,BMAW01091561.1,ABCC5,multidrug resistance-associated protein 5,60,132,298,39,132.25,117.4574391002971,-0.8216335569113224,0.15231702536107813,1.3539044362950747,-0.6845879047448307
NPIL_448681,BMAW01091561.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_490591,BMAW01091562.1,MLLT10,protein AF-10,6,0,4,0,2.5,3.0,1.2564675598230888,-0.805054825141529,0.3536420904599691,-0.805054825141529
NPIL_307051,BMAW01091565.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_307061,BMAW01091565.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_307071,BMAW01091565.1,AVEN_80285_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_81662,BMAW01091570.1,Unknown,tRNA-Pro,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_247491,BMAW01091579.1,PCID2,PCI domain-containing protein 2,156,104,53,219,133.0,71.10086731772921,-0.15321901987986983,-0.41676055264978207,-0.8640089554994019,1.433988528029054
NPIL_247501,BMAW01091579.1,AVEN_114074_1,uncharacterized protein,12,7,15,4,9.5,4.932882862316247,0.7443049878242529,-0.8009709461528571,0.9777670508886855,-0.9211010925600824
NPIL_247511,BMAW01091579.1,APOD,apolipoprotein D,12094,993,102,165,3338.5,5851.1020329507155,1.495825321431645,-0.3954335691781942,-0.5690093808135206,-0.5313823714399302
NPIL_247521,BMAW01091579.1,APOD,apolipoprotein D,4,6,17,0,6.75,7.274384280931732,-0.3702624855580566,0.06304197900528019,1.3393039702303482,-1.0320834636775722
NPIL_247531,BMAW01091579.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_247541,BMAW01091579.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_247551,BMAW01091579.1,AVEN_118882_1,uncharacterized protein,82,36,60,131,77.25,40.45882680783844,-0.2295004468412332,-0.679306912119806,-0.5636597409887206,1.47246709994976
NPIL_247561,BMAW01091579.1,washc1,WASH complex subunit 1,536,157,23,77,198.25,231.7978645285586,1.4315072095609949,-0.20020110809153446,-0.8919221835887783,-0.3393839178806813
NPIL_247571,BMAW01091579.1,Dana GF27921,uncharacterized protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_247581,BMAW01091579.1,SETMAR_215,histone-lysine N-methyltransferase SETMAR,3,22,78,6,27.25,34.84609016805185,-0.8253654255664133,-0.06305817736847703,1.4240452902349583,-0.5356216873000681
NPIL_247591,BMAW01091579.1,eif6,eukaryotic translation initiation factor 6,156,81,4,283,131.0,118.82480100270875,-0.16130632032082182,-0.4527822673399534,-0.8288289589270326,1.4429175465878077
NPIL_247601,BMAW01091579.1,CG8412,"probable Dol-P-Man:Man(7)GlcNAc(2)-PP-Dol alpha-1,6-mannosyltransferase",18,41,45,36,35.0,11.916375287812984,-1.194228339611006,0.16530228024304391,-0.19868120930037314,1.2276072686683357
NPIL_247611,BMAW01091579.1,evm_004144,helitron_like_N domain-containing protein,5,8,67,6,21.5,30.3589635308366,-0.6336712820503858,-0.475753576068441,1.4919177116034037,-0.3824928534845768
NPIL_247621,BMAW01091579.1,TY3B-G_559,transposon Ty3-G Gag-Pol polyprotein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_247631,BMAW01091579.1,AVEN_96605_1,integrase catalytic domain-containing protein,4,10,23,3,10.0,9.201449161228174,-0.8613784953814603,0.14956981987507054,1.351474566670731,-0.6396658911643409
NPIL_247641,BMAW01091579.1,AVEN_14427_1,uncharacterized protein,383,151,272,184,247.5,103.77058028812084,1.0393713777971436,-1.138275991958115,-0.5069395709140947,0.6058441850750658
NPIL_247651,BMAW01091579.1,AVEN_223860_1,c2H2-type domain-containing protein,0,0,3,0,0.75,1.5,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_247661,BMAW01091579.1,F54H12.2_140,uncharacterized protein F54H12.2,0,0,9,0,2.25,4.5,-0.49999999999999994,-0.49999999999999994,1.5,-0.49999999999999994
NPIL_247671,BMAW01091579.1,AVEN_186976_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_247681,BMAW01091579.1,AVEN_37315_1,integrase catalytic domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_247691,BMAW01091579.1,Haspin,hypothetical protein,67,41,89,28,56.25,27.195281453467867,0.5301533448950928,-1.0612895494981909,1.1174921274065992,-0.5863559228035
NPIL_247701,BMAW01091579.1,Unknown,hypothetical protein,0,25,20,0,11.25,13.149778198382917,-0.8196694205878361,1.2149972363387673,0.4243416048369051,-0.8196694205878361
NPIL_247711,BMAW01091579.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5000000000000001,-0.5000000000000001,1.5000000000000002,-0.5000000000000001
NPIL_247721,BMAW01091579.1,X975_11953,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_247731,BMAW01091579.1,AVEN_35393_1,uncharacterized protein,1339,644,238,507,682.0,469.3449335687631,1.1421619166067951,-0.1816415752119665,-1.2552352771656765,0.294714935770848
NPIL_247741,BMAW01091579.1,IQUB,IQ and ubiquitin-like domain-containing protein,110,90,103,113,104.0,10.23067283548187,-0.29048960468564705,-0.48244744617844754,-0.7053520662738951,1.4782891171379897
NPIL_247752,BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1,AVEN_35389_1,uncharacterized protein,0,3,10,0,3.25,4.716990566028302,-0.7370523823574463,0.09400683861857131,1.380097926096321,-0.7370523823574463
NPIL_247751,BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1;BMAW01091579.1,AVEN_35389_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_247761,BMAW01091579.1,Hcf,host cell factor,63,132,270,45,127.5,102.13226718329521,-0.9023830492911221,0.21288906622252868,1.3201141279221948,-0.6306201448536027
NPIL_247771,BMAW01091579.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_247781,BMAW01091579.1,Unknown,hypothetical protein,2,30,56,4,23.0,25.4296414970142,-0.9552195085405047,0.4990324413320807,1.159347793422031,-0.7031607262136069
NPIL_247791,BMAW01091579.1,GRAMD4,GRAM domain-containing protein 4,49,178,319,25,142.75,135.35231804442805,-0.8217808180080578,0.5071742147687427,1.1617837508138735,-0.8471771475745583
NPIL_247801,BMAW01091579.1,NCL1_51266,uncharacterized protein,19,14,55,7,23.75,21.406774628607646,-0.2863933974215047,-0.5159544161464625,1.4804998203531157,-0.6781520067851481
NPIL_247811,BMAW01091579.1,UROC1,urocanate hydratase,707,195,215,252,342.25,244.3104241192613,1.2838729677382175,-0.7224047510019378,-0.8604660719678631,0.2989978552315828
NPIL_247821,BMAW01091579.1,AVEN_275560_1,c2H2-type domain-containing protein,18,37,101,10,41.5,41.25126260693928,-0.7167686132171887,0.006525982371772367,1.4119982877628388,-0.7017556569174223
NPIL_559501,BMAW01091584.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_22231,BMAW01091598.1,X975_19249,uncharacterized protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_607361,BMAW01091600.1,PHIP,PH-interacting protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_607371,BMAW01091600.1,AVEN_76974_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_664181,BMAW01091603.1,Lgmn,legumain,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_507521,BMAW01091610.1,Tf2-6_37,transposon Tf2-6 polyprotein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_507531,BMAW01091610.1,TY3B-G_274,transposon Ty3-G Gag-Pol polyprotein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_96391,BMAW01091613.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_96401,BMAW01091613.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_424421,BMAW01091616.1,AVEN_125945_1,acetyltransf_18 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_283581,BMAW01091617.1,Unknown,hypothetical protein,5,0,6,0,2.75,3.2015621187164243,0.855917769342739,-0.8659960818666188,0.8760743943904988,-0.8659960818666188
NPIL_242491,BMAW01091626.1,PSAP_1,prosaposin,12,10,1,0,5.75,6.13052471924984,0.9384946767385635,0.7877840404398384,-0.7975461322997857,-0.9287325848786157
NPIL_204841,BMAW01091630.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_21861,BMAW01091637.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_582531,BMAW01091650.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_85851,BMAW01091654.1,Unknown,hypothetical protein,0,0,10,0,2.5,5.0,-0.5,-0.5,1.5,-0.5
NPIL_218341,BMAW01091656.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_357611,BMAW01091658.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_642771,BMAW01091666.1,AVEN_215046_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_642781,BMAW01091666.1,POL_142,retrovirus-related Pol polyprotein from transposon 412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_642791,BMAW01091666.1,Unknown,integrase catalytic domain-containing protein,0,0,2,0,0.5,1.0,-0.49999999999999994,-0.49999999999999994,1.4999999999999998,-0.49999999999999994
NPIL_328541,BMAW01091671.1,Unknown,hypothetical protein,17,260,497,25,199.75,227.9786174183886,-0.9053575667059957,0.48851143496988975,1.1714401751501728,-0.7545940434140668
NPIL_536931,BMAW01091676.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_689081,BMAW01091678.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_377921,BMAW01091689.1,AVEN_173957_1,uncharacterized protein,0,0,4,2,1.5,1.9148542155126762,-0.8642290542917297,-0.8642290542917297,0.7853856434316902,0.9430724651517693
NPIL_377931,BMAW01091689.1,cops4,COP9 signalosome complex subunit 4,72,70,127,88,89.25,26.424420523447623,-0.7874008604115593,-0.6617617369521035,0.05673581815120392,1.3924267792124596
NPIL_377941,BMAW01091689.1,lin54,protein lin-54 homolog,67,82,178,30,89.25,63.07336997497438,-0.5630900870796328,-0.0066250759371642275,1.4074879700860123,-0.8377728070692163
NPIL_377951,BMAW01091689.1,sqd,RNA-binding protein squid,2733,1539,186,4040,2124.5,1647.220385983612,-0.08879401572228232,-0.41742635566688224,-0.9065754027650408,1.4127957741542054
NPIL_377961,BMAW01091689.1,RF55_22990,transposase domain containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_377971,BMAW01091689.1,marinerT_65,mariner Mos1 transposase,0,8,34,0,10.5,16.11417595369576,-0.6933510427584368,-0.040494079192766645,1.4271961647096403,-0.6933510427584368
NPIL_632811,BMAW01091696.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_501801,BMAW01091701.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_377911,BMAW01091704.1,Ptp10D,tyrosine-protein phosphatase 10D,0,0,9,4,3.25,4.272001872658765,-0.8658735355653958,-0.8658735355653958,0.888809115238955,0.8429379558918371
NPIL_656561,BMAW01091706.1,Picot_56,inorganic phosphate cotransporter,11,1,5,0,4.25,4.9916597106239795,1.3989525196073915,-0.601701296737196,0.02745104904098216,-0.8247022719111777
NPIL_631301,BMAW01091709.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_631311,BMAW01091709.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_360071,BMAW01091712.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_418071,BMAW01091715.1,NCL1_29102,r3H domain-containing protein 4,0,0,0,1,0.25,0.5,-0.5,-0.5,-0.5,1.5
NPIL_165271,BMAW01091720.1,pol_3533,retrovirus-related Pol polyprotein from transposon 297,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_98171,BMAW01091723.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_98181,BMAW01091723.1,AVEN_62812_1,uncharacterized protein,0,4,13,0,4.25,6.13052471924984,-0.7418424166428988,0.1099091466381879,1.3737756866476099,-0.7418424166428988
NPIL_88991,BMAW01091726.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_89001,BMAW01091726.1,Unknown,hypothetical protein,0,19,20,0,9.75,11.265729744080792,-0.8560340835549219,1.0415369018207636,0.67053126528908,-0.8560340835549219
NPIL_419771,BMAW01091727.1,AVEN_88820_1,hypothetical protein,2,29,47,0,19.5,22.60530911091463,-0.8059742533110388,0.667568280403079,1.0426453286939015,-0.904239355785942
NPIL_419781,BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1,Unknown,venom phosphodiesterase 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_419782,BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1;BMAW01091727.1,Unknown,venom phosphodiesterase 1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_312851,BMAW01091732.1,Unknown,hypothetical protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_130431,BMAW01091736.1,POL_1048,retrovirus-related Pol polyprotein from transposon 412,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_293831,BMAW01091746.1,Unknown,hypothetical protein,852,583,6,16,364.25,422.4424023856191,1.091327850582726,0.6058919118154802,-0.8770796265576184,-0.8201401358405881
NPIL_547411,BMAW01091753.1,Unknown,hypothetical protein,2,15,19,0,9.0,9.41629792788369,-0.7492688304525008,0.8918963623518659,0.832275131754356,-0.9749026636537211
NPIL_547421,BMAW01091753.1,ple,tyrosine 3-monooxygenase,1,24,69,2,24.0,31.822423959633664,-0.8056214732259704,0.15630892302826221,1.3531839044158394,-0.7038713542181314
NPIL_547431,BMAW01091753.1,Unknown,hypothetical protein,0,2,0,0,0.5,1.0,-0.5,1.5,-0.5,-0.5
NPIL_579861,BMAW01091757.1,AVEN_197028_1,SOCS box domain-containing protein,0,2,14,0,4.0,6.733003292241386,-0.6220052000354808,-0.2301796755975259,1.4741900756684876,-0.6220052000354808
NPIL_617281,BMAW01091761.1,NCL1_34639,uncharacterized protein,0,0,18,0,4.5,9.0,-0.5,-0.5,1.5,-0.5
NPIL_238391,BMAW01091764.1,NCL1_56391,SET domain-containing protein 4,255,93,55,198,150.25,92.38100454097693,0.4304836619532862,-0.6181662310380506,-1.005008558299298,1.1926911273840626
NPIL_238401,BMAW01091764.1,DCAF6,DDB1- and CUL4-associated factor 6,126,126,171,75,124.5,39.230090491866065,-1.4158383609140603,0.26778775156870455,0.9378118870701342,0.21023872227522167
NPIL_389251,BMAW01091765.1,AVEN_151483_1,uncharacterized protein,4,127,195,6,83.0,94.25143677065795,-0.9015502286693182,0.71513122377262,1.003818775209844,-0.8173997703131457
NPIL_385901,BMAW01091772.1,AVEN_117246_1,uncharacterized protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_573681,BMAW01091779.1,Snx13,sorting nexin-13,40,51,75,14,45.0,25.311394008759507,-0.37808330297879134,0.5917871989958473,1.007599991181059,-1.2213038871981152
NPIL_573691,BMAW01091779.1,Snx13,sorting nexin-13,164,30,30,4,57.0,72.3786340480854,1.4830810911768595,-0.33890858306835,-0.44749475121276744,-0.6966777568957419
NPIL_573701,BMAW01091779.1,TCF15,transcription factor 15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_573711,BMAW01091779.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_573721,BMAW01091779.1,Ube2t,ubiquitin-conjugating enzyme E2 T,100,57,37,114,77.0,36.04626656580863,-0.014939850009476443,-0.4897196587973186,-0.8949737901641627,1.3996332989709572
NPIL_573731,BMAW01091779.1,WDR83OS,protein Asterix,364,159,73,278,218.5,128.3497824955955,0.4263909016532146,-0.5155705550252717,-1.0842151379758282,1.1733947913478855
NPIL_347841,BMAW01091785.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_417181,BMAW01091807.1,Dcxr,hypothetical protein,503,1156,189,227,518.75,447.2839329404385,-0.17958530761653566,1.428655804395668,-0.895277890849898,-0.35379260592923495
NPIL_417191,BMAW01091807.1,ADHFE1,"hydroxyacid-oxoacid transhydrogenase, mitochondrial",429,357,246,272,326.0,83.43860018001261,0.36477166744343803,0.08474822027780606,-1.399222651881149,0.9497027641599041
NPIL_417201,BMAW01091807.1,Pino,protein pinocchio,1119,497,228,753,649.25,379.5,0.5646224912630216,-0.48723793481229094,-1.1434108968000805,1.0660263403493504
NPIL_417211,BMAW01091807.1,Unknown,hypothetical protein,0,0,3,0,0.75,1.5,-0.5,-0.5,1.5,-0.5
NPIL_417221,BMAW01091807.1,Hdlbp_1,vigilin,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_417231,BMAW01091807.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_417241,BMAW01091807.1,RFC1,replication factor C subunit 1,455,186,191,179,252.75,134.9231262608453,1.2603259650297784,-0.6246899402027288,-0.9578665896529023,0.3222305648258522
NPIL_417251,BMAW01091807.1,PASK,hypothetical protein,21,143,336,23,130.75,148.248383914744,-0.8706186550134007,0.2618621817873074,1.3014136255147928,-0.6926571522886994
NPIL_417261,BMAW01091807.1,Rab24,ras-related protein Rab-24,166,77,152,124,129.75,39.26300209272507,0.2284400459538329,-1.0980770011260712,-0.3909865321171298,1.2606234872893674
NPIL_417271,BMAW01091807.1,Tmprss6_1,transmembrane protease serine 6,491,114,241,947,448.25,367.5390001981649,-0.2005643037913844,-0.6845783057710828,-0.5819743954392945,1.4671170050017615
NPIL_417281,BMAW01091807.1,Unknown,hypothetical protein,3,0,4,0,1.75,2.0615528128088303,0.7622191080998072,-0.8630835324302312,0.9639479567606553,-0.8630835324302312
NPIL_417291,BMAW01091807.1,Unknown,hypothetical protein,2,0,23,0,6.25,11.206396982676159,-0.3557835552079518,-0.5683339206721097,1.4924513965521713,-0.5683339206721097
NPIL_417301,BMAW01091807.1,Unknown,hypothetical protein,0,0,4,0,1.0,2.0,-0.5,-0.5,1.5,-0.5
NPIL_417311,BMAW01091807.1,Unknown,hypothetical protein,0,4,1,1,1.5,1.7320508075688772,-0.9281549205376921,1.3782173872863475,-0.48748805351368185,0.037425586765026574
NPIL_81663,BMAW01091807.1,Unknown,tRNA-Leu,0,2,6,0,2.0,2.8284271247461903,-0.7571454604180491,0.16261917543421314,1.3516717454018847,-0.7571454604180491
NPIL_81664,BMAW01091807.1,Unknown,tRNA-Leu,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_417321,BMAW01091807.1,AVEN_230334_1,uncharacterized protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_417331,BMAW01091807.1,RpL11,60S ribosomal protein L11,10218,4328,307,13159,7003.0,5779.982756606344,0.03140395287756694,-0.4900335856720751,-0.9225771721629622,1.3812068049574708
NPIL_417341,BMAW01091807.1,SNRNP48,hypothetical protein,287,110,106,184,171.75,84.79141072852445,0.6320238196713928,-0.7172872420746593,-0.977762814980508,1.0630262373837744
NPIL_417351,BMAW01091807.1,NCL1_17409,cAMP-dependent protein kinase inhibitor gamma,8,23,58,44,33.25,22.14158982548453,-1.036868273582664,-0.48918053398119493,0.2525373290787388,1.27351147848512
NPIL_417361,BMAW01091807.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_207891,BMAW01091823.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_255071,BMAW01091835.1,AVEN_117246_1,uncharacterized protein,0,0,0,1,0.25,0.5,-0.5,-0.5,-0.5,1.5
NPIL_131511,BMAW01091839.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_491361,BMAW01091845.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_217241,BMAW01091848.1,X975_04365,tachykinin-like peptides receptor 99D,0,1,28,0,7.25,13.841363131329707,-0.5311150111678384,-0.4362699638159442,1.498499986151621,-0.5311150111678384
NPIL_634921,BMAW01091857.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_417151,BMAW01091866.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_472511,BMAW01091867.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_250771,BMAW01091876.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_387181,BMAW01091884.1,Unknown,uncharacterized protein,13,26,59,4,25.5,24.090108620206205,-0.6169597829751631,0.2097270025897086,1.3199622017282346,-0.9127294213427805
NPIL_387191,BMAW01091884.1,AVEN_170258_1,integrase catalytic domain-containing protein,0,0,1,0,0.25,0.5,-0.5,-0.5,1.5,-0.5
NPIL_387201,BMAW01091884.1,AVEN_65314_1,integrase catalytic domain-containing protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.5,-0.5
NPIL_284891,BMAW01091891.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_284901,BMAW01091891.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_110141,BMAW01091893.1,Unknown,hypothetical protein,0,2,0,0,0.5,1.0,-0.5,1.5,-0.5,-0.5
NPIL_110151,BMAW01091893.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_110161,BMAW01091893.1,g.24233,DUF4817 domain-containing protein,3,2,4,0,2.25,1.707825127659933,0.5663715359565051,0.04080706546966644,0.8129287554891198,-1.4201073569152913
NPIL_424711,BMAW01091896.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_424721,BMAW01091896.1,AVEN_174470_1,DUF1758 domain-containing protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
NPIL_424731,BMAW01091896.1,Unknown,uncharacterized protein,0,0,18,0,4.5,9.0,-0.5,-0.5,1.5,-0.5
NPIL_347611,BMAW01091897.1,Unknown,hypothetical protein,0,0,10,0,2.5,5.0,-0.5,-0.5,1.5,-0.5
NPIL_347621,BMAW01091897.1,Unknown,hypothetical protein,0,0,2,0,0.5,1.0,-0.5,-0.5,1.4999999999999998,-0.5
NPIL_347631,BMAW01091897.1,Unknown,hypothetical protein,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
